ARDR,ARK,REP,BCH,BTC,BCC,BCN,ADA,DASH,DCR,EOS,ETC,ETH,GAS,GNT,MIOTA,KMD,LSK,LTC,MAID,XMR,XEM,NEO,OMG,PIVX,QTUM,XRP,STEEM,XLM,STRAT,PAY,USDT,WAVES,ZEC
9.64,15.43,4.49,-6.18,12.46,17.13,8.28,9.36,-11.9,9.0,29.92,5.62,0.58,7.43,6.81,-2.19,11.28,9.33,2.36,3.16,-2.9,5.48,5.87,11.72,7.79,0.07,2.97,9.5,9.27,11.43,9.46,0.09,19.03,-3.69
9.25,15.85,4.79,-6.23,12.26,17.53,9.38,9.48,-11.7,9.5,32.18,5.25,0.64,9.31,7.32,-3.28,11.12,9.67,2.55,4.65,-2.83,5.95,6.03,11.73,8.36,0.3,3.1,10.4,10.12,11.99,8.86,0.2,18.38,-3.27
8.73,15.47,5.04,-6.23,12.96,17.38,9.51,9.48,-11.93,9.28,32.18,5.19,0.47,9.31,7.01,-3.28,11.12,8.7,2.45,4.41,-2.9,5.68,5.89,11.73,8.25,0.3,2.88,9.56,9.78,11.61,8.86,0.43,19.12,-3.08
10.06,15.47,5.12,-7.58,12.96,17.38,9.44,9.31,-11.97,9.85,32.26,5.19,0.47,8.26,7.01,-3.85,10.69,9.22,2.6,4.86,-3.0,5.68,6.18,11.55,8.71,0.25,3.55,9.65,10.15,11.9,8.15,0.14,19.6,-3.08
9.2,15.37,4.96,-6.64,11.48,17.54,9.69,9.69,-11.59,8.93,31.05,5.07,0.11,8.58,6.7,-3.93,10.8,8.22,2.58,3.51,-3.31,5.85,5.93,11.1,8.45,0.21,4.85,9.25,9.49,11.2,8.94,0.19,18.91,-2.61
8.05,14.2,3.7,-7.86,12.18,16.74,8.54,8.59,-11.72,8.26,30.72,4.93,-0.19,7.53,6.0,-3.64,11.09,6.8,2.42,3.42,-3.5,5.19,5.44,10.41,7.81,0.18,4.95,8.63,8.79,10.68,7.57,0.23,18.58,-2.65
9.56,14.11,4.19,-7.41,11.26,16.76,8.16,8.81,-10.45,7.41,31.59,5.49,-0.31,7.53,6.01,-4.39,10.95,8.1,2.31,3.01,-3.7,5.46,5.27,10.1,8.03,0.34,6.1,8.65,8.71,11.63,7.83,0.02,18.18,-2.24
9.29,13.33,4.17,-7.71,11.47,16.48,8.09,8.11,-10.2,6.97,38.93,6.42,-0.3,7.42,5.59,-4.68,11.18,7.29,2.19,2.64,-3.91,4.93,5.39,9.52,7.78,0.25,6.85,8.34,9.12,10.8,7.52,0.07,17.43,-1.94
9.43,13.31,4.17,-8.23,11.33,16.62,8.34,8.22,-10.25,7.2,36.06,8.01,-0.08,7.37,5.54,-5.1,11.54,6.44,2.23,3.48,-4.14,5.39,5.6,9.67,7.94,0.53,6.05,9.13,8.83,10.56,7.63,0.67,18.22,-1.69
9.05,13.05,4.13,-9.09,11.19,16.14,8.38,7.52,-10.5,6.71,35.73,10.23,-0.51,6.85,5.27,-5.27,11.05,5.58,1.94,2.58,-4.54,4.86,5.2,8.93,7.58,0.23,5.15,8.02,8.06,11.47,7.52,0.39,17.22,-2.12
9.05,13.05,4.13,-9.09,11.19,16.14,8.38,7.52,-10.5,6.71,35.73,10.23,-0.51,6.85,5.27,-5.27,11.05,5.58,1.94,2.58,-4.54,4.86,5.2,8.93,7.58,0.23,5.15,8.02,8.06,11.47,7.52,0.39,17.22,-2.12
9.11,12.9,4.3,-8.84,11.55,16.2,8.24,7.61,-10.57,6.79,31.53,10.55,-0.49,5.23,5.14,-6.03,11.37,5.72,1.69,3.1,-4.56,4.34,5.22,8.64,7.62,0.38,4.04,8.72,8.57,11.54,7.52,-0.3,17.51,-1.77
9.08,12.9,4.44,-8.84,11.55,16.2,8.53,7.61,-10.09,7.42,31.53,12.45,-0.2,5.23,5.14,-6.03,11.37,5.96,1.93,4.01,-4.77,5.25,5.22,8.64,8.15,0.38,4.13,9.41,9.45,11.68,7.52,0.38,18.16,-1.77
9.02,13.37,4.53,-9.66,11.8,16.83,8.82,7.83,-10.23,7.38,30.02,15.07,-0.17,5.8,5.85,-6.48,11.56,6.0,2.03,3.67,-4.88,4.67,5.33,8.01,8.07,0.35,3.69,8.39,8.66,11.94,6.69,0.27,18.38,-1.34
9.02,13.37,4.82,-9.66,11.8,16.83,8.54,7.83,-9.97,8.06,30.02,15.07,-0.17,5.8,5.85,-6.48,11.56,5.93,2.25,3.43,-4.83,4.73,5.33,8.01,8.11,0.35,3.82,8.42,8.09,11.94,6.69,-0.47,18.38,-1.34
9.07,13.59,4.82,-7.48,11.34,16.95,8.54,7.87,-9.97,8.06,31.9,12.99,-0.2,5.53,6.09,-6.56,12.34,5.93,2.25,3.43,-4.83,4.73,5.3,7.48,8.11,0.03,3.82,8.42,8.09,11.77,7.54,-0.47,18.08,-1.37
9.29,12.87,4.91,-7.98,11.74,17.12,8.66,7.69,-9.94,8.03,31.32,13.75,0.09,4.62,6.42,-7.18,11.68,6.22,2.22,3.76,-5.32,4.96,5.2,7.79,8.26,0.11,3.24,8.6,8.42,11.35,7.23,0.16,19.05,-1.4
8.4,13.27,4.48,-6.87,11.28,16.78,8.12,7.49,-9.34,7.93,30.85,12.46,0.29,4.39,6.08,-7.41,11.18,6.13,2.15,3.34,-5.89,4.81,4.92,7.2,8.06,0.13,3.45,8.15,8.08,10.58,6.76,-0.14,18.68,-1.5
9.1,12.06,4.38,-8.36,11.44,16.57,8.24,7.11,-7.88,7.45,29.87,10.13,1.25,4.27,5.22,-7.31,13.16,5.62,2.29,2.94,-5.47,4.32,5.15,6.93,7.62,0.04,3.65,8.7,7.78,9.46,8.72,0.33,19.71,-0.77
8.7,12.15,4.29,-8.38,11.69,16.37,8.23,7.92,-7.54,6.79,28.43,11.54,1.36,4.12,5.37,-7.64,13.11,6.07,2.39,3.38,-5.56,4.34,5.28,7.28,7.6,0.01,3.72,9.19,7.75,9.01,7.14,0.18,19.23,-0.39
9.08,12.56,4.49,-8.34,11.64,16.76,8.23,8.52,-6.94,7.09,26.93,12.46,1.08,4.28,5.89,-8.02,12.33,5.88,2.65,3.42,-5.32,4.53,5.57,6.95,8.25,0.16,3.85,9.74,8.0,10.3,7.32,0.09,19.74,-0.1
9.08,12.56,4.49,-8.34,11.64,16.76,8.23,8.52,-6.94,7.09,26.93,12.46,1.08,4.28,5.89,-8.02,12.33,5.88,2.65,3.42,-5.32,4.53,5.57,6.95,8.25,0.16,4.15,9.74,8.0,10.3,7.32,0.09,19.74,-0.1
9.05,12.4,4.27,-7.44,11.54,16.67,7.64,7.76,-6.83,7.47,28.04,11.52,1.12,4.3,5.54,-7.7,13.62,5.49,3.15,3.57,-5.77,4.45,6.05,6.48,8.12,0.14,4.53,7.45,7.49,10.14,7.15,0.11,19.2,0.24
9.05,13.3,4.07,-7.34,11.37,16.43,7.15,7.44,-6.61,7.36,27.66,11.16,1.26,5.09,5.65,-8.33,13.5,5.49,3.11,3.93,-6.05,3.96,5.71,6.36,8.03,0.09,4.81,7.27,7.72,10.81,7.39,0.04,19.2,0.24
8.49,13.46,3.95,-6.93,11.42,16.25,6.99,7.07,-6.94,7.3,29.19,10.86,1.4,3.14,5.61,-9.02,13.53,5.59,2.9,3.84,-6.67,3.52,5.37,6.62,7.83,0.13,4.43,7.72,7.12,10.74,6.07,0.08,18.15,0.16
8.64,13.46,4.26,-6.16,11.37,16.23,7.68,7.44,-6.76,7.78,29.2,10.3,1.3,3.1,5.93,-10.68,13.54,5.43,3.05,3.78,-6.96,3.42,5.54,6.77,7.95,0.19,4.48,7.53,6.57,11.52,6.17,0.08,18.23,-0.02
8.31,13.44,4.15,-5.28,11.05,15.99,6.82,6.14,-6.98,7.57,29.31,11.11,1.2,2.74,6.04,-10.46,12.85,5.02,3.07,3.92,-7.7,3.39,4.86,6.61,7.74,0.15,4.59,7.15,5.89,11.62,6.59,-0.13,18.12,-0.32
8.31,13.44,4.15,-5.28,11.05,15.99,6.82,6.14,-6.98,7.57,29.31,11.11,1.2,2.74,6.04,-10.46,12.85,5.02,3.07,3.92,-7.7,3.39,4.86,6.61,7.74,0.15,4.59,7.15,5.89,11.62,6.59,-0.13,18.12,-0.32
8.0,12.85,4.23,-5.95,11.38,15.64,6.68,6.73,-7.52,6.57,29.21,11.92,1.13,2.91,5.55,-9.12,10.17,4.44,2.59,2.56,-8.99,3.27,4.55,5.97,6.88,-0.21,3.91,7.57,4.83,11.19,6.26,0.15,17.51,0.18
8.27,12.69,4.52,-5.43,10.64,15.85,7.43,6.84,-8.01,7.17,29.29,11.9,1.4,2.92,5.73,-9.0,10.29,4.28,2.56,1.73,-9.24,3.44,4.51,6.0,6.99,-0.19,4.1,7.41,5.05,11.71,5.32,0.06,17.78,0.33
7.46,11.44,4.12,-2.66,9.19,15.21,7.43,6.35,-8.76,6.58,30.87,11.96,1.35,2.46,5.36,-8.88,10.21,4.42,2.49,1.3,-9.24,3.07,4.78,5.29,6.43,-0.05,3.78,6.92,4.57,10.73,5.84,-0.89,16.59,0.23
6.73,10.28,3.29,-0.79,8.84,14.11,7.15,5.37,-8.82,5.03,32.11,12.22,1.19,4.17,4.63,-9.63,9.16,3.02,1.66,2.1,-8.37,2.29,4.21,4.59,5.44,-0.33,4.04,6.09,3.89,9.9,4.99,-0.46,15.01,0.22
5.34,9.44,3.12,-1.37,9.12,13.41,7.12,4.51,-8.5,4.46,32.95,12.42,1.1,1.15,4.7,-9.4,9.98,2.74,1.31,2.78,-8.17,1.76,3.63,4.4,5.58,-0.39,4.22,5.93,3.16,9.18,4.12,0.38,15.17,0.32
5.12,9.91,3.09,-0.24,8.4,13.26,6.86,3.6,-8.62,4.46,31.68,13.6,1.2,0.93,4.37,-9.76,10.27,2.89,1.3,2.07,-8.2,1.29,3.61,4.66,5.06,-0.29,3.89,5.92,3.48,9.09,4.35,-0.48,14.2,0.28
4.6,9.88,2.83,0.21,8.29,12.61,6.07,3.4,-7.61,3.64,32.68,15.84,1.3,0.33,3.79,-11.8,9.5,2.78,1.48,2.74,-7.78,1.42,3.55,4.29,3.42,-0.32,4.0,5.42,3.42,7.4,3.88,-0.22,14.13,0.86
4.47,9.88,2.97,0.21,8.29,12.32,6.17,3.4,-7.41,3.8,32.68,17.96,1.39,0.33,3.93,-11.8,9.32,2.76,1.61,2.24,-7.51,1.5,3.18,4.29,3.17,-0.32,3.98,4.94,2.95,6.74,3.88,0.36,14.55,0.78
5.96,9.63,3.1,-0.44,8.38,12.67,6.47,3.4,-7.44,4.11,29.96,19.83,1.36,0.65,3.97,-12.21,9.72,2.95,1.77,2.09,-7.37,1.79,3.2,4.87,3.28,-0.42,3.88,5.4,3.35,7.44,3.29,-0.48,14.66,0.68
5.7,9.74,3.44,-0.9,8.86,12.88,5.59,3.44,-7.81,3.92,30.13,19.95,1.39,0.78,3.98,-11.36,9.48,3.19,1.68,2.82,-7.32,1.58,3.34,4.67,2.72,-0.12,3.96,5.6,2.94,7.19,4.12,-0.09,14.48,0.26
5.27,9.22,3.59,-0.21,8.62,12.88,5.5,3.68,-7.73,3.65,27.27,18.89,1.72,0.62,4.1,-11.09,9.82,3.15,1.9,3.64,-6.87,2.19,3.82,4.77,2.97,-0.09,3.72,6.84,2.81,7.06,3.14,0.05,13.99,0.62
5.19,9.28,3.37,1.19,7.85,12.33,4.88,3.53,-7.91,3.42,25.53,18.65,1.45,0.6,3.94,-10.9,9.27,2.98,1.76,2.25,-6.88,1.3,3.42,4.52,2.41,-0.11,3.4,6.49,2.57,6.51,3.6,-0.65,13.64,0.67
5.0,8.7,3.47,1.88,7.97,12.13,5.56,4.05,-7.2,3.32,26.09,18.53,1.43,1.28,3.99,-10.61,9.05,3.0,1.89,1.86,-6.52,1.77,3.25,4.18,2.37,-0.04,3.41,6.58,2.65,5.78,3.56,-0.08,13.29,0.54
4.5,9.13,3.19,1.91,7.65,11.67,6.47,3.23,-7.37,3.03,26.76,19.88,1.52,0.16,3.62,-11.78,8.64,2.77,1.77,1.28,-6.27,1.06,2.91,3.91,1.14,0.02,3.46,6.31,2.36,5.78,3.38,-0.08,13.79,0.39
3.52,7.75,3.31,2.56,7.2,10.99,6.31,2.45,-7.28,2.42,27.33,21.1,1.38,0.02,2.95,-13.1,8.02,2.18,1.67,1.21,-6.55,0.51,2.65,3.13,0.62,-0.05,3.67,5.92,1.72,5.13,2.89,-0.37,13.08,0.26
3.52,7.74,2.66,4.02,6.51,10.41,5.94,2.02,-7.1,2.02,27.69,23.22,1.36,-0.29,2.9,-15.42,7.6,2.54,1.66,0.55,-6.58,0.91,2.3,3.3,1.51,-0.13,3.84,5.71,1.63,4.72,2.58,-0.7,12.98,0.45
3.95,6.87,2.77,4.02,6.86,10.29,5.71,2.02,-7.05,1.11,28.06,22.11,1.46,-0.41,2.67,-13.71,6.98,2.42,1.69,0.41,-6.5,0.62,2.07,3.54,1.07,-0.03,3.85,5.46,1.7,4.62,2.95,0.05,13.43,0.33
3.95,6.87,2.77,3.91,6.86,10.29,5.71,2.07,-7.05,1.11,28.06,22.11,1.46,-0.41,2.67,-13.71,6.98,2.42,1.69,0.41,-6.5,0.62,2.07,3.54,1.07,-0.03,3.85,5.46,1.7,4.62,2.95,0.05,13.43,0.33
2.73,6.65,2.62,4.67,6.05,8.92,4.68,1.68,-6.82,1.2,28.76,23.15,1.55,-0.62,1.88,-14.88,6.05,1.75,1.58,-0.34,-6.92,0.02,1.47,2.47,-1.03,-0.11,3.66,4.51,0.88,3.45,2.77,-0.78,13.0,0.47
3.01,7.18,2.51,5.78,6.27,8.61,5.09,1.33,-5.14,0.15,29.05,19.62,1.93,-1.48,2.09,-13.88,5.96,2.19,1.76,-0.43,-6.66,1.19,1.24,2.78,-0.91,0.09,3.86,4.47,1.3,3.76,2.27,-0.05,13.7,0.12
3.58,7.27,2.88,6.97,5.64,8.79,5.19,1.28,-4.89,0.27,28.51,20.85,2.08,-1.85,2.6,-13.55,6.1,2.55,1.98,-1.27,-6.37,1.15,1.46,3.0,-0.56,0.33,4.2,4.17,1.84,3.87,2.45,-0.19,13.59,0.6
2.17,6.7,2.79,7.04,5.62,8.6,4.93,1.03,-4.97,0.17,27.36,18.81,2.18,-1.92,2.32,-13.61,4.2,2.5,1.97,-2.47,-6.12,0.78,1.43,2.97,0.15,0.2,4.02,4.11,1.71,3.49,2.08,-0.09,13.43,0.29
3.17,6.28,2.73,8.51,5.3,8.28,4.86,1.17,-5.1,0.02,26.82,16.78,2.04,-2.07,2.21,-13.23,5.19,2.56,2.01,-2.49,-5.92,0.73,1.62,3.05,-0.2,0.21,3.99,4.25,1.73,3.38,2.07,-0.26,13.46,0.33
2.81,6.86,2.68,8.08,5.6,8.03,4.53,1.09,-5.03,-0.16,26.56,17.89,2.16,-2.6,2.13,-13.17,5.33,2.58,2.1,-2.62,-6.15,0.78,1.43,3.33,-0.35,0.33,3.86,4.78,1.36,3.43,2.35,0.11,14.01,0.04
2.41,6.58,2.65,8.78,5.42,7.74,4.25,0.85,-5.16,-0.36,26.42,17.29,2.35,-2.85,1.61,-13.3,4.98,2.7,2.15,-2.09,-5.92,0.59,1.51,3.01,-2.04,0.68,3.93,4.07,1.37,2.85,1.51,-0.27,13.56,0.2
2.71,6.82,2.51,6.66,6.41,8.03,4.49,1.42,-4.89,-0.14,26.67,17.77,2.39,-2.88,1.88,-14.08,5.38,3.04,2.28,-2.19,-5.52,0.84,1.64,3.67,-0.17,0.66,3.89,4.51,1.41,3.96,2.34,0.57,13.0,0.3
2.71,6.82,2.51,6.66,6.41,8.03,4.49,1.42,-4.89,-0.14,26.67,17.77,2.39,-2.88,1.88,-14.08,5.38,3.04,2.28,-2.19,-5.52,0.84,1.64,3.67,-0.17,0.66,3.89,4.51,1.41,3.96,2.34,0.57,13.0,0.3
0.58,6.09,2.48,5.9,6.32,7.7,4.16,1.07,-4.79,-0.46,25.25,20.88,2.32,-2.99,2.4,-13.69,6.29,2.87,2.32,-2.19,-5.31,0.56,2.04,5.08,-0.2,1.07,3.65,4.7,1.54,3.68,1.31,0.18,12.89,0.36
1.18,6.33,3.1,6.51,5.79,8.18,4.81,2.2,-4.55,-0.05,26.16,19.86,2.6,-2.26,2.61,-12.92,4.64,3.48,2.57,-1.4,-5.0,0.95,2.38,5.3,0.21,1.16,3.81,5.89,1.88,4.11,2.84,-0.16,13.91,0.63
1.11,5.83,2.41,6.61,5.87,7.87,0.47,1.99,-4.52,-0.19,25.93,19.75,2.63,-2.34,2.46,-11.72,5.4,3.62,2.55,-1.93,-4.94,0.74,2.34,5.12,-0.28,1.24,3.92,5.02,1.7,3.89,2.49,-0.16,14.13,0.73
1.02,6.22,2.84,6.87,5.67,7.74,0.41,2.08,-4.68,-0.15,25.04,18.54,2.7,-2.04,2.62,-11.72,6.09,3.87,2.66,-2.15,-4.69,1.03,1.98,4.81,0.05,1.38,3.85,6.1,1.97,4.1,1.73,0.15,14.38,0.79
0.51,6.12,2.44,7.06,5.33,7.35,0.13,1.49,-4.48,-0.58,25.76,19.27,2.81,-2.61,2.28,-11.54,5.73,3.54,2.53,-1.85,-4.73,0.62,1.91,3.95,-0.3,1.66,3.62,5.56,1.41,3.65,1.57,-0.03,13.78,1.01
0.24,5.55,2.31,7.03,5.18,7.06,0.38,1.33,-3.71,-0.8,27.15,18.65,2.91,-2.74,2.37,-11.65,3.6,3.71,2.43,-2.44,-4.36,0.42,1.98,3.63,-1.07,1.71,4.03,5.8,1.66,3.51,1.55,-0.09,13.48,1.02
1.38,5.46,2.55,6.79,5.31,6.81,0.48,2.53,-3.25,-0.87,28.27,19.05,3.03,-0.55,1.82,-11.82,3.29,3.51,2.39,-2.17,-4.3,0.06,1.71,3.65,-1.19,1.79,3.74,5.69,1.6,3.28,1.32,0.17,14.01,0.95
0.62,5.79,2.43,6.07,5.55,6.7,-0.81,1.26,-2.96,-0.92,28.93,18.26,3.05,-1.17,1.86,-11.38,3.13,3.72,2.47,-2.07,-4.19,0.28,1.49,3.71,-0.4,1.61,3.72,5.71,1.54,3.62,1.22,0.29,13.64,0.97
0.54,5.68,2.57,5.94,5.33,6.79,-0.14,2.29,-2.91,-0.82,27.91,18.13,3.19,-2.35,4.39,-10.88,2.75,3.76,2.56,-1.49,-4.06,0.21,1.65,3.69,0.51,1.46,3.47,4.95,1.55,3.92,1.38,0.09,13.63,0.9
0.54,5.68,2.57,5.94,5.33,6.79,-0.14,2.29,-2.91,-0.82,27.91,18.13,3.19,-2.35,4.39,-10.88,2.75,3.76,2.56,-1.49,-4.06,0.21,1.65,3.69,0.51,1.46,3.47,4.95,1.55,3.92,1.38,0.09,13.63,0.9
0.49,6.4,2.51,4.97,5.14,6.42,-0.43,2.52,-3.81,-0.55,27.29,17.68,3.38,-2.16,4.4,-10.45,2.9,3.97,2.44,-1.6,-4.15,-0.11,1.22,3.24,0.91,1.62,3.42,4.13,1.56,3.6,0.63,0.3,13.47,0.77
0.25,5.52,2.49,3.98,5.41,6.16,-0.61,1.28,-4.09,-0.65,25.58,18.08,3.35,-2.1,4.71,-10.16,2.11,3.72,2.51,-1.42,-4.3,-0.41,0.9,2.83,0.98,1.73,3.42,5.33,1.23,3.31,1.1,-0.05,13.4,0.6
0.41,5.79,2.45,4.13,5.42,6.56,-0.31,1.73,-4.31,-0.35,26.22,19.19,3.47,-1.09,4.89,-9.56,2.57,4.38,2.62,-1.06,-4.0,-0.09,1.21,2.64,0.51,1.62,3.51,5.67,1.6,3.73,0.82,0.16,14.42,0.61
0.39,5.83,2.69,4.4,5.24,6.55,-0.31,1.57,-4.0,-0.02,26.41,19.31,3.46,-0.96,4.19,-9.6,2.76,4.14,2.67,-0.91,-3.8,-0.39,1.21,2.01,0.8,1.62,3.39,5.59,1.56,3.32,0.78,0.12,13.58,0.45
-0.19,5.74,2.64,4.33,5.2,6.49,-0.32,1.89,-4.08,-0.41,26.23,17.77,3.84,-1.91,3.94,-10.08,2.76,4.35,2.67,-1.13,-3.97,-0.35,0.99,1.73,0.94,1.54,3.12,5.69,1.5,3.38,1.14,0.06,13.66,0.59
0.06,5.69,2.37,3.67,5.56,6.49,-0.32,1.79,-4.03,-0.25,26.8,17.26,4.15,-0.85,3.95,-10.06,2.84,4.19,2.69,-0.09,-3.92,-0.59,0.89,1.64,1.02,1.52,3.39,5.52,1.38,3.58,0.45,0.4,13.55,0.73
0.6,5.73,2.42,3.37,5.27,6.59,-0.29,1.87,-4.04,-0.08,27.48,16.88,4.71,-1.33,4.58,-10.13,3.12,4.54,2.6,0.18,-3.82,-0.35,0.82,1.67,1.19,1.33,2.97,5.58,1.62,3.5,1.26,0.28,14.14,0.75
-0.18,5.29,2.47,2.2,5.41,6.15,-0.31,1.84,-4.45,-0.29,28.47,16.47,4.92,-0.97,4.27,-10.79,2.77,4.15,2.44,-0.6,-3.92,-0.75,0.86,1.16,0.92,1.07,3.2,4.26,1.56,3.46,0.93,0.33,13.85,0.39
-0.14,4.98,2.64,1.95,5.29,6.16,-0.55,1.95,-4.97,-0.22,29.35,16.01,5.03,-1.66,3.86,-10.96,2.78,4.38,2.45,-0.08,-3.71,-0.63,0.84,0.88,1.05,1.08,2.97,3.99,1.24,3.5,1.03,0.31,13.6,0.47
-0.31,4.91,2.76,1.73,5.27,5.96,-0.61,1.64,-5.07,1.95,29.07,16.57,4.16,-0.92,3.93,-11.04,2.82,4.32,2.47,-0.42,-3.98,-0.5,0.87,0.5,1.04,1.38,3.04,4.86,0.99,3.58,0.41,0.31,13.72,-1.19
0.31,4.08,2.63,1.67,5.3,5.79,-1.3,1.9,-5.37,1.88,27.67,16.49,4.67,-0.73,3.86,-11.46,3.18,4.35,2.73,-0.33,-4.1,-0.32,1.01,0.23,0.0,1.43,3.19,4.65,0.88,3.45,0.21,-0.13,13.8,-1.12
-0.32,4.3,2.98,2.35,5.08,6.05,-0.65,2.86,-5.51,3.07,29.24,16.02,4.63,-0.81,3.98,-11.32,4.13,4.33,2.9,-0.17,-3.97,-0.09,1.27,0.59,1.04,1.76,3.06,3.92,1.23,3.67,0.24,-0.12,14.44,-1.14
-0.41,4.92,2.99,2.05,5.27,5.97,-1.35,3.29,-5.6,1.74,29.36,15.69,4.75,-1.26,3.74,-11.72,2.98,5.05,2.82,-0.18,-4.28,-0.79,1.36,0.65,0.92,2.01,3.32,3.88,0.92,3.82,0.62,0.17,15.3,-1.25
0.13,4.91,3.02,1.65,5.22,5.91,-1.47,3.01,-5.64,1.84,29.36,15.28,5.4,-0.81,3.85,-9.66,3.75,4.85,2.97,0.09,-4.31,-1.01,1.36,0.8,1.8,1.96,3.39,4.94,1.02,4.17,0.68,0.11,15.58,-1.41
-0.72,4.86,2.93,1.37,5.0,5.95,-0.66,2.83,-5.81,1.7,28.88,14.83,5.67,-1.4,3.85,-9.64,3.58,5.16,2.77,0.1,-4.29,-0.75,1.39,0.55,1.81,1.54,3.43,4.75,0.98,4.04,0.74,0.31,15.91,-1.69
-1.1,4.14,3.06,1.18,4.98,5.51,-1.1,2.53,-6.09,1.4,28.26,14.35,6.43,-1.45,3.84,-9.38,3.42,4.53,2.58,0.24,-4.44,-0.74,1.18,-0.07,1.42,1.64,2.96,4.72,0.78,3.92,0.41,0.01,16.5,-2.27
-1.15,3.92,2.68,1.35,4.48,5.57,-1.2,2.83,-6.47,1.55,25.9,13.73,7.72,-1.35,4.01,-9.67,4.81,3.64,2.65,-0.19,-4.14,-1.1,1.22,0.27,1.47,1.69,3.16,5.72,0.6,4.03,0.37,0.28,17.24,-2.0
-1.27,3.29,2.35,2.37,3.79,4.79,-1.39,2.21,-6.64,0.85,22.9,13.51,5.88,-1.75,4.04,-9.3,3.81,2.83,2.32,-1.0,-4.56,-1.49,0.98,-0.19,-1.68,1.72,3.1,5.25,-0.02,3.81,0.14,-0.25,16.95,-2.19
-1.7,3.22,1.86,2.41,3.8,4.32,-2.79,1.77,-6.73,0.56,23.64,13.3,6.67,-1.83,3.09,-9.04,3.35,2.43,2.22,-1.28,-4.88,-2.29,0.61,-0.59,-2.06,1.2,2.75,4.42,-0.32,3.53,-0.24,-0.16,15.58,-2.24
-2.15,3.2,2.13,2.72,3.74,4.42,-2.17,2.03,-6.44,0.58,27.26,13.2,6.65,-0.92,3.66,-8.45,3.45,2.41,2.5,-0.51,-4.52,-1.74,0.13,-0.4,0.31,1.33,3.04,5.21,-0.78,4.39,0.5,0.02,15.53,-1.83
-2.15,3.2,2.13,2.72,3.74,4.42,-3.05,2.03,-6.44,0.58,27.26,13.2,6.65,-0.92,3.66,-8.45,3.45,2.41,2.11,0.5,-4.69,-1.74,0.13,-0.4,0.31,1.33,2.75,5.21,-0.64,4.39,0.5,0.02,15.53,-1.83
-2.57,2.51,2.18,3.0,3.53,3.71,-2.76,2.59,-6.42,0.73,27.33,12.72,5.86,-2.27,2.86,-8.59,2.76,1.49,1.9,-0.07,-5.07,-2.33,-0.72,-0.59,-2.34,1.31,2.9,4.56,-0.7,2.83,-1.07,0.25,15.96,-2.02
-3.0,3.16,2.33,3.04,3.32,3.92,-2.61,2.55,-6.62,0.54,28.59,12.19,4.75,-2.05,2.94,-8.49,3.05,2.11,1.89,-0.48,-4.82,-2.37,-0.41,-0.79,-2.76,1.53,2.87,4.05,0.18,3.27,-1.05,0.26,16.55,-1.83
-2.49,3.2,1.75,3.09,3.37,3.67,-3.01,2.36,-6.68,0.33,29.21,11.35,5.32,-2.19,2.4,-8.51,3.08,1.49,1.79,-2.53,-4.77,-2.21,-0.39,-0.62,-3.0,1.85,2.67,2.78,-0.04,3.34,-1.07,-0.2,16.0,-2.08
-2.47,3.42,2.88,2.99,3.32,3.75,-2.66,1.78,-6.7,0.94,32.36,11.22,5.16,-1.86,2.71,-8.62,3.11,1.42,1.79,-2.3,-4.48,-2.27,-0.26,-0.44,-2.84,2.75,2.92,3.14,-0.22,3.98,-1.0,-0.05,16.07,-2.14
-2.37,3.33,2.7,3.72,3.2,3.69,-2.75,2.2,-6.79,1.23,32.32,10.54,5.02,-2.02,2.35,-8.48,3.38,1.54,1.69,-2.39,-4.52,-2.03,-0.66,-0.78,-1.28,2.26,2.71,3.78,0.02,3.64,-0.46,-0.24,15.05,-2.13
-2.41,4.39,3.05,3.88,3.64,3.79,-2.67,1.35,-6.79,0.85,34.02,10.01,4.37,-1.88,2.3,-8.7,3.7,2.28,1.51,-1.78,-4.75,-1.81,-1.04,-1.12,-1.0,3.28,2.99,3.57,0.09,3.32,-0.29,-0.16,13.4,-1.87
-2.07,4.6,2.83,3.96,3.48,3.94,-3.0,1.83,-6.6,1.11,34.86,9.73,4.18,-1.56,2.01,-8.52,4.52,2.39,1.43,-2.0,-4.77,-1.56,-0.48,-1.48,-0.88,3.21,3.24,3.74,0.07,3.32,-0.09,0.22,14.29,-1.88
-1.38,4.31,2.87,4.17,3.39,3.7,-3.33,1.54,-6.46,0.53,34.21,9.49,4.57,-1.95,1.85,-8.15,4.42,2.7,1.27,-2.22,-4.93,-0.83,-0.56,-1.24,-1.15,2.89,3.24,3.41,0.07,2.61,-0.73,-0.26,14.81,-2.39
-0.31,4.75,3.39,4.2,3.57,3.84,-3.15,1.72,-5.87,0.93,34.73,10.94,4.81,-1.84,2.06,-7.97,4.75,3.13,1.38,-2.19,-4.84,-0.88,-0.5,-0.94,-0.66,2.52,3.25,2.43,0.22,3.62,-1.15,0.04,14.87,-2.29
-0.6,5.09,2.76,4.36,3.63,3.8,-2.55,1.72,-5.66,0.97,35.13,10.04,5.01,-1.89,2.18,-7.8,4.84,2.63,1.37,-2.51,-4.92,-1.85,-0.79,-1.12,-1.0,2.73,3.12,2.0,0.14,3.49,-1.44,-0.02,14.49,-2.17
